1,,,,,
674,,ra,follows from (necessarily),FL,(follows from=FL) & ((bFLc) x^ ((dJta^ Pe) & (fJta^ Pg) & (hJco^ Pm) & (jJta^ Pk))) & (db^b.c) & (fb^b.nt+c) & (hb^nt+b.c) & (jb^nt+b.nt+c)
675,,as,forbidden,,(forbidden=morally impossible)
676,,as,forbidden|l,,(forbidden|l=legally impossible)
677,1,rs,from|b,,(from|b = born|p)
678,,rs,from|c,FRMC,(FRMC = FLC)
679,,,from|c,,e.g. 'being a mortal' is|g an inference|c from|c 'being human'
680,,r,front|a,FRA,(in|r front|a of|r=FRA) & ((bFRAc) x^ (((bWm) & (mSj)) t^ (jFc))) & (cIf) & (jIf) & (f=point) & (h=particle) & (k=natural whole) & (bIk) & (mIh)
681,,r,front|m,FRN,(in|r front|m of|r=FRN) & ((bFRNc) x^ ((bSz) & (cSy) & (zFy)))
682,,r,front|o,FRO,(in|r front|p of|r=FRO) & ((bFROc) x^ (((cWd) & (dSe)) t^ (bFe))) & (f=natural whole) & (g=point) & (h=particle) & (bIg) & (cIf) & (dIh)
683,,r,front|w,FNT,(in|r front|w of|r=FNT) & ((bFNTc) x^ ((bWd) & (dSe) & (cWf) & (fSg)) t^ (eFg))
684,,aa,general,,hard coded
685,,ns,general term,,(general term = concept|n)
686,,as,genuine,,(genuine=actual)
687,,r,given,GV,(given=GV) & ((pGVq) x^ (qu+p))
688,,ra,go,GO,postponed
689,,ra,go to,GO,postponed
690,,n,goal,,(c=goal) & (((bIc) & (bFORd)) x^ (dDb))
691,,n,God,,(b=God) x^ (((b~EX) & (z=~b)) t^ (z~EXN))
692,,ra,goes,GO,(GO=MOV)
693,,aa,good,,postponed
694,1,rs,greater than,,(greater than = after|n)
695,,n,group|a,,(c=group|a) & ((bIc) x^ ((bWs) x^ (sHu))) & (xb^(wWb) x^ (wHv)) & (ub^tBx)
696,,,group|a,,"EXP: the point of this definition is to accomadate the set_theoretical belief that members of sets need not have a property in common.  In reality, arbitrary groups need have no property in common, other than the property that someone believes that all of their members form a set.  All the members of real groups, on the other hand, share an objective property."
697,,na,HA ... friend icm,,b and c have a friend in common: postponed
698,,ns,haecceity,,(haecceity=unique essence)
699,,r,hallucinate,HLC,(bHLCc Td) x^ ((bEMSe Tf) t^ ((bTKk Tg) & (gSUTf) & (cJj) & (c~IRh))) & (j=natural|s) & (kb^cIRh)
700,,rs,happen ,,(happen=OC)
701,,ra,has|c,HC,postponed
702,,r,has|c|p,HCP,(bHCPc) x^ ((bWc) x^ (bCSEd))
703,,,has|c|p,,e.g. The causes of this war has|c|p parts and one of them was the embargo.
704,1,r,has|c|r (causal role),HCA,((bHCAc) x^ (bCAc)) & ((bHCAc) t^ (bHc))
705,,,has|c|r (causal role),,e.g. Bullets have the causal role 'killing'
706,,,has|e,,e.g. I have this body which is not part of me because I need to bury it.  EXP: It is probably also not the case that 'own' is the right relation here but we will fix this later.
707,,ra,has|e (corpse),HA,"has|c=HA, c=matter, d=dead ((bHAz) & (zIc)) x^ ((zSy) & (bOWNz) & (zJd))"
708,,r,has|g|c,HGC,(cHGCb) x^ ((bWe) t^ (eIc))
709,,,has|g|c,,e.g. This group has|g|c tigers.
710,,r,has|i,HI,((bHIc) x^ (((bWc) ed^ (bHc)) & (cJd))) & (d=intrinsic)
711,,r,has|i|m,HIM,((bHIMc) x^ (cMb))
712,,,has|i|m,,e.g. The imagination has|i|m beliefs.
713,1,r,has|m,HM,(have|m=HM) & ((bHMc) x^ (cIb))
714,,,has|m,HM,e.g. The concept 'planet' has|m 'the Earth' as an instance.
715,,r,has|n,HN,(has|n=HN) & ((bHNc) x^ ((bINd) & (bINe) & (eINUd)))
716,,r,has|p|e,HCE,(bHCEc) x^ ((bHCBc) ed^ (bHCDc))
717,,r,has|p|j,HCD,(has|p|j = HCD) & ((bHCDc) x^ (((bTKWr) & (rCRRq) & (qPh) & (To)) t^ ((qTg) & (gAo))) & (qb^bRu INSm)
718,,r,has|p|k (causal power),HCB,(has|p|k= HCB) & ((bHCBc) x^ ((bRd INMe Tf) t^ ((gRh INMe Tg) & (gSUTf)))
719,,r,has|s,HSS,(bHSSc) x^ ((cOd) & (bWc))
720,,,has|s,,e.g. I have pain.
721,,r,has|s|p,HSP,(bHSPc) x^ (cINb)
722,,,has|s|p,,"e.g. This circle has|s|p this smaller circle, since the latter is in the former"
723,1,r,has|t,HAT,(have|t = HAT) & ((bHATc) x^ (cTCHb))
724,,ra,have a baby,,postponed
725,,ra,have a feeling that,,postponed
726,,ra,have a friend,,postponed
727,,ra,have a moment,,postponed
728,,ra,have a name,,postponed
729,,ra,have a permit,,postponed
730,,ra,have a person,,postponed
731,,ra,have a plan,,postponed
732,,ra,have a question,,postponed
733,,ra,have a requirement,,postponed
734,,ra,have an experience,,postponed
735,,ra,have an idea,,postponed
736,,ra,have difficulty,,postponed
737,,ra,have fun,,postponed
738,,ra,have sex,,postponed
739,,ra,have space left,,postponed
740,,ra,have time,,postponed
741,,ra,have trouble,,postponed
742,,,have|b,HB,((bHBc) x^ ((bWc) & (cId))) & (d=body|c)
743,,r,have|g|c,HGC,(cHGCb) x^ ((cWe) t^ (eIb))
744,,rxd,have|i|c (... in common|r),HCM,(b and|c c HCM d) x^ ((bJd) & (cJd))
745,,rs,have|o ,,(have|o=own)
746,,r,have|p|n,HPN,((bHPNc) x^ (cRFb)) & ((bHPNc) t^ ((bId) & (cIe))) & (d=individual) & (e=proper name)
747,,,have|p|n,,e.g. Leibniz has|p|n the proper name 'Leibniz' iff 'Leibniz' refers to Leibniz
748,,r,have|r (object is a relation),HR,((bHRc TOd) x^ (bRd)) & (c=R)
749,,,have|r (object is a relation),,e.g. Socrates has the relation 'older than' to Aristotle iff Socrates is older than Aristotle.
750,1,r,have|t,HAT,(have|t = HAT) & ((bHATc) x^ (cTCHb))
751,,,have|t,,e.g. Aristotle has|t a teacher.
752,,ra,have|w,W,(c=body) &  (((bWz) & (zIc)) x^ (zSy))
753,,,have|w,,e.g. I have a body and it is part of me.
754,,rs,hence ,,(hence=i^)
755,,a,historical,,(c=historical) & (d=current present) & ((bJc) x^ ((bTz) & (dAz) & (b~Td)))
756,,n,hypothetical material object,,(c=hypothetical material object) & ((bIc) x^ ((bSz) ed^ (b~Sd)))
757,,,hypothetical material object,,"EXP: A tachyon is a hypothetical material object that might exist in space but we're not sure.  Because we're not sure, it has a disjunctive status which hopefully one day will be eliminated."
758,,rs,identical,,is identical to==
759,,,identification,,e.g. The 16th president is an identification of Lincoln iff the 16th president is a definite description of Lincoln.
760,,ns,identification,,(identification=definite description)
761,,r,identify,,(identify=IDT) & ((bIDTc) x^ ((cHd) & (cJe) & (bTNKf) & (dIg))) & (f b^ cHd) & (d=individual essence) & (e=particular)
762,,a,imaginary,,(c=imaginary) & ((bIc TOh) x^ ((bMd) & (hTKe))) & (eb^(fIRg) & (bCRRf)) & (g=reality)
763,,n,imagination,,(c=imagination) & ((bIc) x^ (zMb))
764,,n,implicit|i relationship|i,,(c=implicit|i relationship|i) & ((bIc) x^ ((bWd) & (bWe))) & (dIf) & (eIg) & (f=subject|i) & (g=intransitive verb)
765,,rs,implies ,,(implies=i^)
766,,aa,important,,postponed
767,,a,improbable,,(c=improbable) & ((bJc) x^ (b~Jd)) & (d=probable)
768,,,in,,e.g. In the future use in|d for in
769,1,ratab,in,IN,((bINc) x^ ((bId) & (cWb))) & (d=point)
772,,,in|a ,,"e.g. Carter was president in|a 1978, that is to say, he was president at every point in time during 1978."
773,,rs,in|a ,,(in|a=DUR)
774,1,r,in|b,INB,((bINBc) x^ ((cWb) & (bId))) & (d=moment)
775,,,in|b,,e.g. That moment occurred in|b 1978.
776,,r,in|c,INC,(in) & ((bINCc) t^ ((zSc) & (dIc) & (eIc) & (fIc) & (gIc) & (hIc) & (iIc) & (jIc) & (kIc) & (hLi) & (hABj) & (dFh) & (eFi) & (iABk) & (eABg) & (dLe) & (dABf) & (fFj) & (hLb) & (hABb) & (bLi) & (iABb) & (bLk) & (bABk) & (jLb) & (bABj)))
777,,,in|d,,e.g. this circle is in this other circle
778,,ratso,in|d,IND,((bINDc) t^ (((bWd) & (dIe)) x^ (cWd))) & (e=point)
779,1,aa,indefinite,,(b=indefinite) & ((cJb) x^ ((cJj) & ((kzzzc) t^ (k~Jj)) & ((eId) t^ ((fPg) & (nt+fPh))))) & (f b^ e=c) & (cId)
780,,aa,indefinite|a,,postponed
781,,a,indeterminate,,(b=indeterminate) & (((pJb) & ((p=q) ed^ (p=r))) x^ ((qNz) & (rNy) & (xNw) & (pNv) & (wGy) & (zGw) & ((vGw) ed^ (wGv))))
782,,,indeterminate,,e.g. It is indeterminate whether this patch is gray or black.
783,,a,indexical,,postponed
784,1,nk,individual,,(b=individual) & ((cIb) x^ ((dIe) t^ ((d~Ic) & (d~Hc) & (d~Jc)))) & (e=thing)
785,,n,individual essence,,(individual essence = essence|i)
786,,ns,individual essence,,(individual essence=essence|i)
1061,1,a,individual|a,,(c=individual|a) & ((bJc) x^ (bId)) & (d=individual)
787,,,individual|p,,e.g. I saw an individual car drive by iff I saw a particular car drive by.
788,,n,individual|p,,(c=individual|p) & ((bIc) x^ ((bWd.e) & (dSf) & (eTKg) & (bNh))) & (h=2)
789,,,individual|p,,EXP: An individual|p is nothing more than one particle with one mind.
790,,as,individual|p,,(individual|p=particular)
791,,r,in|e,INE,(bINEc) x^ ((bSd) & (cWd))
792,,,in|e,,e.g. a particle is|e in|e this region
793,,r,in|f,INF,(bINFc) x^ ((bId) & (cId) & ((cWe) x^ (bWe))) & (d=period)
794,,,in|f,,e.g. January exists in|f winter.
795,,r,infer,INF,(infer=INF) & ((bINFc d) x^ ((zb^nt+c && d) & (yb^zJco^) & (bBy)))
796,,n,inference|c,,(c=inference) & ((bIc) x^ (dFLCb)) & (follows from=FLC)
797,,n,inference|n,,(c=inference) & ((bIc) x^ (dFLb)) & (follows from=FL)
798,,a,infinite,,(c=infinite) & (((bJc) & (bPCPc)) x^ ((zIc) t^ (((yGz) & (zGx)) ed^ ((yAz) & (zAx)) ed^ ((yLz) & (zLx)) ed^ ((yABz) & (zABx)) ed^ ((yFz) & (zFx)))))
799,,a,infinite,,(c=infinite) & ((bJc) x^ ((zIb) t^ ((yGz) & (zGx)) ed^ ((yAz) & (zAx)) ed^ ((yLz) & (zLx)) ed^ ((yABz) & (zABx)) ed^ ((yFz) & (zFx))))
800,,r,in|g,ING,(c=relationship) & (in|g=ING) & ((bINGp) x^ (((bAWz) ed^ (zAWb)) & (pWb) & (pIc)))
801,,,in|g,,e.g. red is|e in|g p and p is|b this is red iff b (exists) at|w z and p has z.
802,,r,in|h,INH,(bINHc) x^ ((bWd) x^ ((dOe) & (cWe)))
804,1,r,in|m,INM,(bINMc) x^ (((bWd) x^ ((dSe) & (cWe))) & (bWf) & (fSg) & (hWg))
805,,,in|m,,e.g. this body is in|m this region|a
806,,,in|p,,e.g. Obama is in|s the Democratic Party
807,,rs,in|p,INP,(in|s = is|g)
808,1,r,in|r,INR,(in|r=INR) & ((bINRc) x^ ((bSd) & (dINc)))
770,,,in|r|r,INQ,((bINRRc) & (cJd)) x^ (bJd)
771,,,in|r|r,,e.g. She is in|r|r a|r miserable condition iff she is|a miserable.
809,,r,in|s,INS,(bINSc) x^ ((bWd) & (dINMc))
810,,,in|s,,e.g. Russell is in|s London. (the subject must be a person)
811,,rs,inside,,(inside = INE)
812,,,instantiate,,e.g. Obama instantiates president iff Obama is|g a president.
813,,,in|t ,,e.g. I drank Coke in|t September means I did not drink coke at every point in time in September just part of the time.
814,,rs,in|t ,,(in|t=during)
815,,ns,interval ,,(interval=period)
816,,r,intrinsic,,(c=intrinsic) & ((dWb) ed^ (dHb)) t^ (bJc)
817,,r,in|v,INV,((bINVc) x^ ((bCAc) & (dWb.e) & (eWf) & (fIg))) & (cb^fMOV) & (g=body|c)
818,,,in|v,,e.g. The mind is in|v the body|c.
1341,,,involuntary,,(b=involuntary) & (((pJb) & (pTOc Tf)) x^ (((cEXPd Te) & (fAe) & (gBTWf e) & (gJh)) t^ (cBp Tf))) & (h=short|j)
819,1,ra,is|e,EX,((bEX) x^ (bJc)) & (c=extant)
820,,ns,item|n,,(item|n=object|n)
821,,rs,judge,,(judge = believe)
822,,,judge,,EXP: sometimes 'judge' has a more narrow sense such as when we judge a person to have a certain property and usually it is a property of a certain type.
823,,ns,kind,,(kind=type)
824,,ns,kind,,(kind|n = natural kind)
825,,ns,kind,,(kind = type)
826,1,aa,large,,postponed
827,,r,later than,LAT,(later than=LAT) & ((bLATc) x^ (bAc))
828,,r,left of|a,LEF,(left of|a=LEF) & ((bLEFc) x^ ((bSz) & (zLc)))
829,,r,left of|m,LFT,(left of|m=LFT) & ((bLFTc) x^ ((bSz) & (cSy) & (zLy)))
830,,a,legally contingent,,(b=legally contingent) & (d=authorities) & (punish=PNS) & ((pJb SsTt) x^ (((mn dDv SsTt) ed^ (all dDv SsTt)) & (vb^u~Po) & (uCRRp) & (xb^tPNSz) & ((z~CAp SsTt) t^ ((mn d~Dx SsTt) ed^ (all d~Dx SsTt))) & ((zCAp SsTt) t^ ((mn d~Dx SsTt) ed^ (all d~Dx SsTt)))))
831,,a,legally impossible,,(b=legally impossible) & (d=authorities) & (punish=PNS) & ((pJb SsTt) x^ (((mn dDv SsTt) ed^ (all dDv SsTt)) & (vb^u~Po) & (uCRRp) & (xb^tPNSz) & ((zCAp SsTt) t^ ((mn dDx SsTt) ed^ (all dDx SsTt))) & ((z~CAp SsTt) t^ ((mn d~Dx SsTt) ed^ (all d~Dx SsTt)))))
832,,a,legally necessary,,(b=legally necessary) & (d=authorities) & (punish=PNS) & ((pJb SsTt) x^ (((mn dDv SsTt) ed^ (all dDv SsTt)) & (vb^u~Po) & (uCRRp) & (xb^tPNSz) & ((z~CAp SsTt) t^ ((mn d~Dx SsTt) ed^ (all d~Dx SsTt))) & ((zCAp SsTt) t^ ((mn dDx SsTt) ed^ (all dDx SsTt)))))
833,,r,lesser than,LSS,(lesser than=LSS) & ((bLSSc) x^ (cGb))
834,,r,lie,LI,(lies about=LI) & ((bLIp|c) x^ ((bSTTp|c) & (b~Bp) & (zb^cBp) & (bDz)))
835,1,ra,live,LV,postponed
836,1,ra,lives,LV,postponed
837,1,na,logic,,postponed
838,,a,logically contingent,,(b=logically contingent) & ((pJb) x^ ((pJta^) & (nt+pJta^)))
839,,a,logically impossible,,(b=logically impossible) & ((pJb) x^ ((nt+pPc) & ((dIe) t^ (p~Pd)))) & (e=possible world)
840,,a,logically necessary,,(b=logically necessary) & ((pJb) x^ ((pJta^) & (nt+p~Jta^)))
841,,a,logically possible,,(b=logically possible) & (c=logically necessary) & (d=logically contingent) & ((pJb) x^ ((pJc) ed^ (pJd)))
842,,as,logically true,,(logically true=logically necessary)
843,,n,lower class,,(d=lower) & (c=class) & (f=natural essence) & (((bIc) & (bJd) & (eIb)) x^ (((zIe) x^ (zHy)) & (yIf) & (((xIe) & (o~Ix)) t^ (xSw))))
844,,rs,make,MK,(make = cause)
845,,r,make sense,MK,(make=MK) & (c=sense|a) & (d=grammatical) & ((bMKc) x^ ((bJd) & (bJta^)))
846,,n,material part,,(c=material part) & (e=sentient being) & (((bIc) & (bOFd)) x^ ((bSz) & (dWb) & (dIe)))
847,,n,material whole,,(c=material whole) & (e=material part) & (((bIc) & (bOFd)) x^ ((dIe) & (bWd)))
848,,r,materialize,MTL,(materialize=MTL) & (bMTL Tc) x^ ((b~EXN Td) & (bEXN Tc) & (cAd))
849,,as,meaningful,,(meaningful=significant)
850,,r,means|r,,((bMNc BYd TOe Tg) x^ ((bCAd Tg) & (bDf))) & (fb^(eEXPd Tg) t^ ((eBc Th) & (hSUTg)))
851,,,means|r,,"e.g. The policeman means 'you should stop' by waving his hand to you at time g iff the policeman causes 'waving his hand' and he desires that if you experience 'waving his hand at moment g, then you will believe 'you should stop' at moment h and moment h succeeds g."
852,1,a,mental,,(c=mental) & ((bJc) x^ (bTKd))
853,,aa,mental|a,,(c=mental) & ((bJc) x^ ((eTKb) ed^ (bTKd)))
854,1,a,mental|b,,(c=mental) & ((bJc) x^ (dTKb))
855,,r,misinterpret,MSI,(bMSIc Tg) x^ ((bADSd Th) t^ ((bTKc Tg) & (c~IRf) & (gSUTh))) & (cb^dRe)
856,,,moment|e,,e.g. Eddington's confirmation of Einsteins theory was the greatest moment|e of his life.
857,,ns,moment|e,,(moment|e=event)
858,,n,moment|f (first),,(z=moment) & (((bIz) & (bJf)) x^ ((cTb) & (dAb))) & (f=first)
859,,n,moment|l (last),,(z=moment) & (((bIz) & (bJf)) x^ ((cTb) & (bAd))) & (f=last)
860,,a,morally contingent,,(b=morally contingent) & (c=painful) & (f=acceptable) & ((pJb e) x^ ((zCRRp) & ((yJc) ed^ (y~Jc)) & (vb^yGx) & (vJd) & (zCAUy) & (ub^vJf) & (tb^xGnt+y) & (sb^tJf) & ((nt+y~Jc) ed^ (nt+yJc)) & (eBu) & (eBs)))
861,,a,morally impossible,,(b=morally impossible) & (c=painful) & (d=unacceptable) & (f=acceptable) & ((pJb e) x^ ((zCRRp) & (yJc) & (vb^yGx) & (vJd e) & (zCAUy) & (ub^(vJd e)) & (tb^xGnt+y) & (sb^tJf e) & ((nt+y~Jc) ed^ (nt+yJc)) & (eBu) & (eBs)))
862,,a,morally necessary,,(b=morally necessary) & (c=painful) & (d=unacceptable) & (f=acceptable) & ((pJb e) x^ ((zCRRp) & ((yJc) ed^ (y~Jc)) & (vb^yGx) & (vJd) & (zCAUy) & (ub^vJf) & (tb^xGnt+y) & (sb^tJd) & (nt+yJc) & (eBu) & (eBs)))
863,,d,more,,(more...than) & ((bR mor c thn d Uf) x^ ((cNz Uf) & (dNy Uf) & (zGy) & (bRc Uf) & (bRd Uf)))
864,,aa,mortal,,postponed
865,,r,move,MV,(bMV FM c Td TOe Tf) x^ ((bINMc Td) & (bINMe Tf))
866,,,move|a,MVA,(bMVAc FM d Te TOf Tg RLj) x^ ((bWh.c) & (jINMk Te) & (jINMk Tg) & (((hBk Te) & (cINMd)) t^ (cINMf Tg)))
867,,,move|m,MOV,(bMOVc FM d Te TOf Tg) x^ ((bWh.c) & (((hBk Te) & (cINMd)) t^ (cINMf Tg)))
868,1,na,murder,,postponed
869,,e,must|w,,(states=STT) & (c=absolutely true) & (((p must|w) & (bSTTp)) x^ ((bDz) & (zb^pJc)))
870,,,must|w,,e.g. I must win this game.  (must|w expresses a wish)
871,,n,narrow reality,,(d=reality) & ((b=narrow reality) x^ ((zIRd) t^ (zIb)))
872,,ns,natural essence,,(natural essence = essence|n)
873,,na,natural kind ,,(c=natural kind) & ((bIc) x^ ((dIb) & (dJe))) & (e=material)
874,,n,natural number,,(c=natural number) & ((bIc) x^ ((zNb) & ((b=0) ed^ (bG0))))
875,,a,natural|s (statement),,(b=natural|s) & ((cJb) x^ ((cWd) & (dJe) & (dIf) & (jIh) & (jJg.k))) & (e=natural) & (f=subject) & (g=active) & (h=relation) & (k=non_spatio_temporal)
876,,aa,necessary,,(necessary = logically necessary)
877,,r,necessary physical condition,NC,(necessary physical condition=NC) & (g=possible worlds) & (h=reality) & (((bScTd) & (eScTf) & (pNCq GVr)) x^ ((pb^eSc) & (qb^bSc) & (fSUTz) & (zSUTd)  & (((rIRh) & (pTd)) t^ ((qPy Tz) & (nt+qPx Tz))) & (((rIRh) & (p~Td)) t^ (q~Po Tz)) & (pP mn g)))
878,,r,negation of,NEG,(is the negation of=NEG) & (b=contradictory) & ((pNEGq) x^ ((rb^p && q) & (rJb)))
879,,e,never,,(never=nv) & ((p nv) x^ (p~To))
880,,ra,next to,NXT,next to: postponed
881,,ns,non actual relationship,,(non actual relationship=possible relationship)
882,,n,non_relationship,,(c=non_relationship) & ((bIc) x^ (((dIe) t^ (b~Wd)) & ((fIg) t^ (b~Wf)))) & (g=relation) & (e=relatum)
883,1,n,non_whole,,(c=non_whole) & ((bIc) x^ ((dIe) t^ (b~Wd))) & (e=thing)
492,,rs,not different from,,(not different from = is)
491,1,rs,not distinct from,,(not distinct from = is)
884,,r,noun counterpart of,NCP,(is the noun counterpart of=NCP) & (is the adjective counterpart of=ACP) & ((bNCPc) x^ (cACP))
885,,ns,number|n,,(number|n=natural number)
886,,a,objective,,(b=objective) & (c=reality) & ((pJb) x^ ((pPz) ed^ (pIRc)))
887,,n,object|n,,(c=object|n) & (d=relation) & (e=thing) & ((bIc) x^ ((bIe) & (b~Id)))
888,,n,object|r,,(c=object|r) & (d=relation) & (e=noun) & ((bIc) x^ ((zId) & (bIe) & (bAWz)))
889,,,object|r,,"EXP: Of course, identifying the subject is much more difficult than simply being the first noun before the relation but currently we are only working with very simple sentences and this definition works for now, but of course will have to be revised when "
890,,as,obligatory,,(obligatory=morally necessary)
891,,as,obligatory|l,,(obligatory|l=legally necessary)
892,,r,occur,OC,(occur=OC) & ((pOC) x^ ((p~IRd Tb) & (pIRd Tc) & (cAb))) & (d=reality)
893,,,occur,,EXP: p does not exist in reality at time 1 and p does exist in reality at time 2.
894,1,ra,of,OF,postponed
895,,r,of|a,OFA,(of|a=OFA) & (((bOFAc) & (dACPc)) x^ (bJd))
896,,r,of|a,,e.g. She's a woman of|a courage and courageous is the adjective\counterpart of courage iff shes courageous.
897,,rs,of|c,OFC,(OFC = FLC)
898,,,of|c,,e.g. 'being a mortal' is|g a consequence|c of|c 'being human'
899,,r,of|c|p,OFCP,(bOFCPc) x^ (cHCPb)
900,,,of|c|p,,e.g. Women were an important part|c of the reform movement
901,,r,of|f|a,OFFA,((bOFFAc) x^ (bIRc)) & (bId) & (d=part|f)
902,,,of|f|a,,e.g. The fact 'there are|e dogs' is|g a|r part|f of|f|a reality.
903,,r,of|f|m,OFFM,((bOFFMc) x^ (bIc)) & ((bOFFMc) t^ ((bId) & (cIe))) & (d=familial part|a) & (e=concept)
904,,,of|f|m,,e.g. This tiger is part of|f|m the species 'tiger'.
905,,g,of|g,OFG,(of|g=OFG) & ((cOFGb) x^ ((bHc) ed^ (bOWNc) ed^ (bWc)))
906,,,of|g,,e.g. A part of|g me wants to go home.
907,,r,of|i,OFI,(bOFIc) x^ (cHGCb)
908,,,of|i,,e.g. A group b of|i tigers is over there iff a tiger belongs to b and it is over there.
909,,r,of|i|m,OFIM,((bOFIMc) x^ (cHIMb))
910,,,of|i|m,,e.g. The belief 'Hamlet is|e here' is|g a|r part|i of|i|m my imagination.
911,,r,of|m,OFM,(of|m=OFM) & (d=person) & ((bOFMc) x^ ((bSz) & (cWb) & (cId)))
912,,,of|m,,e.g. This body of|m mine hurts.
913,,ra,of|n,OFN,(((bOFNc) & (bId) & (cIe)) x^ ((fWb.c) & (fIg))) & (g=root) & (d=noun) & (e=adjective)
914,,,of|n,OFN,e.g. 'Redness' is the|r noun_form of|n the|r adjective_form 'red'
915,,r,of|p|w,OFPW,((bOFPWc) x^ (bPc)) & (bId) & (d=part|w)
916,,,of|p|w,,e.g. 'men land on Mars in|d 2050' is|g a|r part|w of|p|w some possible world.
917,,r,of|r,OFQ,(of|r=OF) & (verbal counterpart=VCP) & (((R VCP b) & (The b OF d)) x^ (d R))
918,,,of|r,,e.g. ((EX VCP existence) & (The existence OFP water)) x^ (water EX)
919,,,of|r,,e.g. Exists is the verbal counterpart of existence and the existence of|p water iff water exists.
920,,r,of|s,OFS,(of|s=OFS) & ((bOFSc) x^ (cHGb))
921,,,of|s,,e.g. 2 members of|s a group is equivalent to this group has|g 2 members.
922,,r,of|s|p,OFSP,(bOFSPc) x^ (cHSPb)
923,,,of|s|p,,"e.g. This circle is part of|s|p this larger circle, since the former is in the latter"
924,,ra,of|v,OFV,(((bOFVc) & (bId) & (cIe)) x^ ((fWb.c) & (fIg))) & (g=root) & (d=verb form) & (e=noun form)
925,,,of|v,,e.g. 'Running' is the noun form of|v 'runs'
926,,aa,omnipotent,,postponed
927,,r,on,ON,(on=ON) & ((bONc) x^ ((bABc) & (bNXTc)))
928,,,on,,e.g. I have hair on the top of|s my head.
929,,ns,one|p,,(one|p = person)
930,,aa,open|r,,(b=open|r) & ((pJb) x^ ((pPc) & (nt+pPd) & (p~IRe) & (nt+p~IRe))) & (e=reality|t)
931,,,open|r,,e.g. It is open|r whether there is a sea_battle tomorrow.
932,,r,opposite to,OPP,(opposite to=OPP) & ((bOPPc) x^ ((dFRAb) & (dFRAc))) & (dIf) & (bIg) & (cIg) & (f=point) & (g=natural whole)
933,,r,outside of,OT,(outside of=OT) & ((bOTc) x^ ((b~INc) & (bSz)))
934,1,ra,own,OWN,postponed
935,,r,own|i,OWI,(own|i=OWI) & ((bOWIc) t^ (cMz))
936,,,own|i,,e.g. Disney owns|i Mickey Mouse.  Here what Disney owns is something which exists in imaginary space.
937,1,ra,owns,OWN,postponed
938,,n,pain,,(c=pain) & (((bIc) & (bTOd)) x^ ((zb^bOy) & (dWb) & (d~Dz)))
939,,n,part|c,,(c=part|c) & ((bIc) x^ ((dWb) x^ (dCSEe)))
940,,,part|c,,e.g. Women were an important part|c of|c|p the reform movement.  What this means is that several things caused the reform which form a real group and the actions of women were a member of that group.
941,,ns,part|d,,(part|d=property part)
942,1,ns,part|f,,(part|f=familial part)
943,1,a,partially material|a (property),,(b=partially material|a) & ((cJb) x^ ((dWf) & (fIg) & (dJc) & (dWh) & (hIk))) & ((cIb) t^ (cIe)) & (e=property) & (g=body|c) & (k=mind)
944,,,partially material|a (property),,"e.g. Because instances of the concept 'doglike' have both a mind and a body, 'doglike' is a partially material concept."
945,,a,partially material|b (concept),,(b=partially material|a) & ((cJb) x^ ((dWf) & (fIg) & (dIc) & (dWh) & (hIk))) & (g=body|c) & (k=mind)
946,,ns,partially spiritual,,(partially spiritual = partially material|b)
947,,r,participate,PRTC,(bPRTCc) x^ ((dCAUSc) x^ (dWb))
948,,n,part|s,,(c=part|s) & ((bIc) x^ (bINd))
949,,,part|s,,"e.g. This circle is part of|s|p this larger circle, since the former is in the latter"
950,,ns,part|s,,(part|s=physical spatial part)
951,1,na,party,,postponed
952,,a,past,,(c=past) & (d=now) & ((bJc) x^ (dAb))
953,,ns,past|e,,(past|e=entire past)
954,,rs,perceive,,(perceive = absorb|g)
955,,n,period (contiguous),,(c=period) & ((bIc) x^ (((kAf) & (hAk)) x^ (bWk)))
956,,n,period|d (discontiguous),,(c=period|d) & ((bIc) x^ ((bWd) t^ (dIe))) & (e=moment)
957,,,period|d (discontiguous),,e.g. Humans probably never use this expression but it is consistent to say that Richard Burton was married to Elizabeth during a period and the period was separated by a period in which they were not married.
958,,as,permitted,,(permitted = morally contingent)
959,,as,permitted|l,,(permitted|l=legally contingent)
960,1,n,person,,(c=person) & (d=personhood) & ((bIc) x^ (bHd))
961,1,n,personhood,,(c=personhood) & ((bHc) t^ ((bId) & (zTKw) & (zDx) & (bWz) & (bWy) & (yIe))) & (d=person) & (e=body|c)
962,,n,phenomenon,,(c=phenomenon) & (d=event) & ((bIc) x^ ((bId) & (zIb)))
963,,n,phenomenon,,(phenomenon = thing)
964,,,phenomenon,,e.g. The laws of physics govern biological phenomena.
965,,,phenomenon|e,,EXP: Phenomenon also has a wider usage which may even be synonymous with 'thing' which we are ignoring for the moment.
966,,ns,phenomenon|e,,(phenomenon|e=event)
967,,ra,phrase,,postponed
968,,r,physical contingent condition,CC,(contingent physical condition=CC) & (given=GV) & (e=reality) & (f=possible worlds) & (((bScTd) & (eScTf) & (pCCq GVr)) x^ ((pb^eSc) & (qb^bSc) & (fSUTz) & (zSUTd) & (((rIRe) & (pTd)) t^ ((qPy Tz) & (nt+qP x Tz))) & (((rIRe) & (p~Td)) t^ ((qPw Tz) & (nt+qPv Tz))) & (pP mn f) & (wNr) & (vNq) & (yNs) & (xNt) & (rGq) & (tGs)))
